,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
1923,600017,日照港,4.83,14.01,29.2972,538.7224,0.1751,3843.2913,1.2495
1924,603019,中科曙光,4.83,3.18,18.6331,173.8367,0.2703,5457.6046,8.4874
1925,300319,麦捷科技,4.83,7.68,18.1625,95.6566,0.1378,1245.0741,1.7939
1926,300550,和仁科技,4.83,11.13,43.9938,25.6886,0.3086,230.6231,2.7712
1927,603398,邦宝益智,4.82,12.19,33.7776,30.9257,0.1453,253.5705,1.1915
1928,600226,瀚叶股份,4.82,29.95,43.5507,212.982,0.0678,711.0354,0.2265
1929,000566,海南海药,4.82,11.17,52.946999999999996,229.0107,0.1714,2050.0783,1.5345
1930,002244,滨江集团,4.8,5.78,31.9479,707.1113,0.2272,12231.8016,3.9312
1931,000166,申万宏源,4.79,35.35,44.2727,3311.4804,0.1469,9366.3757,0.4156
1932,600136,当代明诚,4.79,9.74,39.7202,130.1302,0.2671,1334.9574,2.7401
1933,000908,景峰医药,4.78,7.82,73.5279,116.7063,0.1326,1491.9787,1.6958
1934,600030,中信证券,4.78,26.88,35.3159,7314.5891,0.6036,27209.2879,2.2455
1935,002650,加加食品,4.78,7.88,26.6686,103.4673,0.0898,1312.0757,1.1389
1936,601595,上海电影,4.78,12.24,20.1841,100.9216,0.2702,824.0305,2.2062
1937,300613,富瀚微,4.78,16.25,41.473,48.4933,1.0701,298.2929,6.5825
1938,000776,广发证券,4.78,36.21,47.9103,4113.6833,0.5397,11359.6917,1.4905
1939,300514,友讯达,4.77,5.73,38.4941,23.8987,0.1194,416.7836,2.0839
1940,600692,亚通股份,4.77,6.66,23.8895,34.9921,0.0994,524.6216,1.4914
1941,600657,信达地产,4.76,11.15,33.7238,887.2489,0.3111,7952.0096,2.7883
1942,601002,晋亿实业,4.75,4.88,19.3434,119.5339,0.1507,2448.4612,3.0888
1943,002533,金杯电工,4.74,3.17,14.7871,110.5767,0.1999,3485.9775,6.3023
1944,002616,长青集团,4.74,6.57,20.4197,97.1708,0.1309,1477.882,1.992
1945,600635,大众公用,4.74,8.85,13.0068,334.6825,0.1133,3778.8505,1.2799
1946,000544,中原环保,4.74,37.52,46.1234,270.5173,0.2775,720.8037,0.7395
1947,000933,神火股份,4.74,2.04,14.2758,291.6271,0.1534,14238.5738,7.492000000000001
1948,600619,海立股份,4.73,2.08,13.4958,200.7118,0.2316,9648.3417,11.1372
1949,300329,海伦钢琴,4.72,10.77,29.0319,41.5026,0.1636,385.1684,1.5186
1950,002819,东方中科,4.72,3.55,14.085,21.3516,0.1883,600.5486,5.2986
1951,600283,钱江水利,4.71,11.44,39.0678,89.9272,0.2547,785.6305,2.2256
1952,300252,金信诺,4.71,5.77,23.9471,111.2656,0.1925,1927.9297,3.3366
1953,300417,南华仪器,4.71,17.58,47.9757,18.5243,0.22699999999999998,105.3536,1.291
1954,600133,东湖高新,4.71,3.13,15.5001,186.8888,0.2575,5960.1132,8.212
1955,000715,中兴商业,4.7,3.24,19.1193,61.7922,0.2214,1905.2404,6.8286
1956,300150,世纪瑞尔,4.7,28.77,44.1292,93.7826,0.1602,325.9041,0.557
1957,000421,南京公用,4.7,4.9,23.5833,119.0279,0.2078,2427.2338,4.2386
1958,000988,华工科技,4.7,6.36,23.9967,256.4515,0.255,4027.6148,4.0055
1959,002605,姚记扑克,4.69,14.43,44.885,76.8373,0.1931,532.2684,1.3381
1960,300478,杭州高新,4.69,4.26,24.8042,26.4577,0.2088,620.3482,4.8972
1961,300001,特锐德,4.69,3.69,25.2874,143.66299999999998,0.14400000000000002,3892.4157,3.9018
1962,000685,中山公用,4.69,42.48,31.4802,579.2182,0.3926,1363.4086,0.9242
1963,300587,天铁股份,4.68,13.04,47.6517,42.2259,0.3964,323.6345,3.0388
1964,002888,惠威科技,4.68,11.36,35.7022,20.5364,0.1647,180.6441,1.4489
1965,600658,电子城,4.68,22.25,64.5212,303.7865,0.2715,1364.7631,1.22
1966,600246,万通地产,4.68,12.12,33.991,339.3925,0.1652,2799.6011,1.3629
1967,002407,多氟多,4.68,6.31,25.8181,168.5088,0.2398,2670.2718,3.8002
1968,300280,紫天科技,4.68,11.41,34.3588,55.989,0.38299999999999995,490.472,3.3559
1969,002675,东诚药业,4.68,11.87,57.06,193.703,0.2497,1630.5861,2.1026
1970,002526,山东矿机,4.68,8.03,25.6734,112.4832,0.063,1400.0998,0.7853
1971,300314,戴维医疗,4.68,19.17,50.0628,37.5061,0.1302,195.5867,0.6791
1972,600079,人福医药,4.67,4.78,39.8833,648.4306,0.479,13537.908000000001,10.0006
1973,002479,富春环保,4.67,8.31,19.6441,175.6186,0.1964,2111.0543,2.3609999999999998
1974,603309,维力医疗,4.67,8.45,32.8345,42.2458,0.2112,499.8041,2.499
1975,600242,中昌数据,4.67,4.51,10.9464,97.24600000000001,0.2129,2154.0073,4.7168
1976,603991,至正股份,4.66,5.69,22.2276,22.2144,0.298,390.3697,5.2374
1977,002919,名臣健康,4.66,6.8,37.3583,25.4897,0.313,374.5322,4.5997
1978,300071,华谊嘉信,4.66,1.87,19.8551,43.2579,0.0637,2309.8917,3.4044
1979,002274,华昌化工,4.65,2.68,12.1062,122.1399,0.1923,4552.0191,7.1695
1980,300044,赛为智能,4.65,13.26,34.1423,109.3067,0.1404,824.0735,1.0585
1981,002144,宏达高科,4.65,18.93,30.5922,77.31,0.4373,408.19800000000004,2.3093
1982,300260,新莱应材,4.64,4.05,24.9779,33.26,0.1647,820.6958,4.064
1983,300424,航新科技,4.64,8.86,33.8442,43.9373,0.1831,495.4582,2.0648
1984,002862,实丰文化,4.63,8.48,24.1987,26.0899,0.3261,307.4392,3.8429
1985,000505,京粮控股,4.63,1.84,9.0407,102.2644,0.1491,5539.432,8.0774
1986,002899,英派斯,4.63,7.69,31.5458,45.788000000000004,0.3815,594.956,4.9579
1987,600055,万东医疗,4.63,14.26,44.4609,88.3997,0.1634,619.7178,1.1458
1988,601011,宝泰隆,4.63,10.6,26.8581,276.2648,0.1714,2604.1735,1.6163
1989,600649,城投控股,4.62,16.45,26.8453,876.0989,0.3463,5323.076,2.1043
1990,603168,莎普爱思,4.62,15.69,74.3227,77.92399999999999,0.2415,496.4732,1.5390000000000001
1991,600602,云赛智联,4.62,5.82,17.5999,181.5041,0.1327,3116.1671,2.2784
1992,002700,新疆浩源,4.62,17.93,33.256,45.9836,0.1088,256.3695,0.6068
1993,600248,延长化建,4.62,3.1,8.1785,98.2351,0.1595,3168.2023,5.1448
1994,002599,盛通股份,4.61,5.28,18.1065,72.2895,0.2226,1367.7971,4.2127
1995,000417,合肥百货,4.61,2.17,18.6296,171.5856,0.22,7883.1691,10.1081
1996,603069,海汽集团,4.6,6.17,22.2895,50.8572,0.1609,822.993,2.6044
1997,600168,武汉控股,4.6,21.67,33.0367,227.5933,0.3207,1050.2422,1.4801
1998,000620,新华联,4.6,4.95,32.3585,305.8339,0.1612,6167.8029,3.2518
1999,600592,龙溪股份,4.59,10.28,26.6895,84.0436,0.2103,816.815,2.0443
2000,300648,星云股份,4.59,10.67,48.2671,24.5321,0.1811,229.8651,1.6976
2001,002539,云图控股,4.59,2.37,13.9062,140.8713,0.1394,5931.3745,5.872000000000001
2002,300215,电科院,4.59,17.71,49.8057,91.8307,0.121,518.4069999999999,0.6836
2003,002397,梦洁股份,4.59,6.62,46.1328,95.8095,0.1228,1445.8839,1.8542
2004,000156,华数传媒,4.58,20.11,40.2348,482.6882,0.3367,2399.3082,1.6739
2005,300042,朗科科技,4.58,6.19,11.9332,42.7881,0.3202,690.2132,5.1662
2006,603716,塞力斯,4.58,7.66,32.6498,71.0945,0.3465,927.7859,4.5226
2007,000088,盐田港,4.58,101.89,51.0408,298.202,0.1535,292.649,0.1506
2008,000597,东北制药,4.58,2.78,41.011,156.7124,0.2751,5617.2297,9.8619
2009,300338,开元股份,4.58,10.39,72.2582,101.9242,0.2952,980.5443,2.8406
2010,000889,中嘉博创,4.58,7.29,17.9357,161.4869,0.2596,2214.9749,3.562
2011,002588,史丹利,4.57,4.58,17.3629,196.5299,0.1698,4285.5587,3.7043
2012,000919,金陵药业,4.55,5.17,24.8891,119.3254,0.2367,2306.7761,4.5769
2013,002106,莱宝高科,4.55,5.46,11.7673,172.5179,0.2444,3155.3771,4.4705
2014,300421,力星股份,4.55,10.0,24.7429,54.26,0.4062,542.3831,4.0611
2015,000729,燕京啤酒,4.55,5.97,41.2331,610.9277,0.2167,10232.8783,3.6305
2016,600121,郑州煤电,4.54,4.5,34.9768,164.785,0.1622,3654.7178,3.5994
2017,300386,飞天诚信,4.54,11.17,38.601,77.0638,0.1843,689.3581,1.649
2018,600129,太极集团,4.54,1.89,42.0254,146.5045,0.263,7743.2282,13.9043
2019,300289,利德曼,4.53,11.67,48.9654,61.1496,0.1442,523.57,1.2354
2020,300200,高盟新材,4.53,8.67,29.5547,66.597,0.2555,767.362,2.944
2021,000890,法尔胜,4.53,2.88,11.2553,39.4571,0.1039,1369.9129,3.6084
2022,300589,江龙船艇,4.53,5.1,19.7078,14.5964,0.0719,285.8986,1.4097
2023,002747,埃斯顿,4.53,6.64,36.1407,70.7105,0.0843,1064.5887,1.2704
2024,600756,浪潮软件,4.52,15.81,52.0346,100.2319,0.3092,633.8696,1.9557
2025,603222,济民制药,4.52,6.84,44.8737,36.9122,0.1153,539.3808,1.6855
2026,002846,英联股份,4.51,4.84,17.0337,24.7561,0.1271,510.8705,2.6246
2027,002865,钧达股份,4.51,5.38,23.217,39.0132,0.3206,724.4223,5.9535
2028,300683,海特生物,4.51,18.44,94.1759,75.9858,0.7351,412.0512,3.9867
2029,603321,梅轮电梯,4.51,9.06,26.1289,46.0547,0.15,508.1631,1.6552
2030,601066,中信建投,4.5,27.97,37.3644,2185.4743,0.2858,7811.1028,1.0215
2031,601618,中国中冶,4.5,2.07,12.3427,3765.5240000000003,0.1817,181201.407,8.7437
2032,603110,东方材料,4.5,10.01,28.8479,28.5637,0.1987,285.1589,1.9839
2033,601118,海南橡胶,4.49,10.35,8.9778,450.412,0.1052,4348.7484,1.0161
2034,002872,天圣制药,4.49,8.63,26.9789,144.9494,0.4558,1678.5295,5.2783
2035,600587,新华医疗,4.48,2.11,20.1409,153.6935,0.3781,7252.215999999999,17.8437
2036,300533,冰川网络,4.47,34.04,89.8116,69.2297,0.6837,203.3445,2.0084
2037,600833,第一医药,4.46,3.4,19.7202,29.2068,0.1309,858.7324,3.8493
2038,002724,海洋王,4.46,9.95,68.5344,79.7912,0.1108,801.1601,1.1127
2039,600052,浙江广厦,4.46,21.53,17.0057,108.1708,0.124,502.2439,0.5761
2040,600052,浙江广厦,4.46,21.53,17.0057,108.1708,0.124,502.2439,0.5761
2041,000938,紫光股份,4.46,3.37,21.7672,1162.2216,0.7964,34424.7643,23.5911
2042,300440,运达科技,4.46,21.09,59.5945,58.9925,0.1316,279.7082,0.6243
2043,601898,中煤能源,4.46,5.34,29.5514,4124.682,0.311,77137.407,5.8178
2044,300658,延江股份,4.44,6.37,29.3084,33.8294,0.2255,530.2887,3.5352
2045,300378,鼎捷软件,4.44,5.87,83.3192,56.5198,0.2135,962.6081,3.6364
2046,300292,吴通控股,4.44,5.74,20.8879,123.5621,0.0969,2149.0005,1.6856
2047,600010,包钢股份,4.44,4.77,16.1288,2303.9345,0.0505,48266.5538,1.0588
2048,000153,丰原药业,4.43,2.52,37.2352,56.4351,0.1779,2231.2186,7.0368
2049,601500,通用股份,4.43,3.88,14.7982,117.0314,0.1609,3012.7299,4.1445
2050,603906,龙蟠科技,4.43,5.31,29.9141,55.6931,0.2192,1047.4355,4.1227
2051,002551,尚荣医疗,4.43,7.61,25.4133,102.5845,0.1453,1347.888,1.9093
2052,600460,士兰微,4.43,6.84,26.8239,151.3839,0.1153,2212.1653,1.686
2053,600594,益佰制药,4.42,6.74,73.8247,196.3134,0.2478,2911.4965,3.6764
2054,002930,宏川智慧,4.42,26.41,59.176,77.2213,0.3173,292.3901,1.2017
2055,002353,杰瑞股份,4.42,12.47,28.204,362.76,0.3787,2906.9435,3.0348
2056,002030,达安基因,4.41,6.63,41.2689,78.4601,0.0983,1183.3523,1.4839
2057,600077,宋都股份,4.41,10.92,47.251999999999995,170.9309,0.1275,1564.4032,1.1673
2058,600137,浪莎股份,4.41,9.88,21.0281,21.7357,0.2235,219.7948,2.2608
2059,002357,富临运业,4.4,6.78,24.6873,48.8429,0.1558,720.13,2.2971
2060,002377,国创高新,4.4,6.85,16.5707,220.7763,0.2409,3222.8358,3.5171
2061,601010,文峰股份,4.39,4.08,19.8894,196.2871,0.1062,4801.7925,2.5983
2062,000420,吉林化纤,4.39,6.58,16.9708,128.0022,0.0649,1944.8674,0.9868
2063,300117,嘉寓股份,4.39,2.15,13.4331,60.3365,0.0841,2794.9926,3.8994
2064,002385,大北农,4.39,3.09,18.6619,440.5855,0.1038,14218.238000000001,3.3509
2065,000880,潍柴重机,4.39,3.34,15.5159,60.8025,0.2202,1820.4203,6.5933
2066,603015,弘讯科技,4.38,9.49,38.0173,52.8303,0.1297,556.2027,1.3659
2067,002926,华西证券,4.38,39.75,52.0251,802.0555,0.3055,2017.2699,0.7684
2068,002678,珠江钢琴,4.38,9.2,30.2659,142.8729,0.1051,1551.8345,1.1424
2069,600318,新力金融,4.38,9.73,83.0803,38.0187,0.0785,390.4861,0.8067
2070,002079,苏州固锝,4.37,4.9,18.1098,69.4821,0.0954,1415.6312,1.9446
2071,000738,航发控制,4.37,12.5,32.7739,233.3609,0.2036,1866.2562,1.629
2072,603507,振江股份,4.37,9.13,25.1327,61.2525,0.4782,670.372,5.2339
2073,600777,新潮能源,4.37,18.27,56.7966,650.8340000000001,0.0957,3560.3715,0.5235
2074,600505,西昌电力,4.36,6.86,23.421,47.9146,0.1314,697.9016,1.9143
2075,300390,天华超净,4.36,6.42,25.0346,37.4183,0.1086,582.5938,1.6908
2076,600603,广汇物流,4.36,26.31,58.8318,265.6181,0.2118,1009.3866,0.8052
2077,300377,赢时胜,4.36,24.92,80.0073,117.8813,0.1587,472.9323,0.637
2078,300350,华鹏飞,4.36,10.11,32.5581,71.4742,0.1499,706.7981,1.4826
2079,000761,本钢板材,4.35,2.24,11.2732,825.1822,0.2129,36754.638,9.4841
2080,600582,天地科技,4.35,5.43,30.1176,678.5949,0.1639,12496.3206,3.0194
2081,002856,美芝股份,4.35,4.41,13.0428,28.9203,0.2378,654.6497,5.3832
2082,300183,东软载波,4.34,18.78,48.7873,117.2916,0.2493,624.5313,1.3279
2083,603002,宏昌电子,4.34,3.61,9.9848,48.1289,0.0783,1330.1128,2.1648
2084,600400,红豆股份,4.33,10.25,28.0536,173.489,0.0684,1692.2819,0.6679999999999999
2085,002611,东方精工,4.33,9.59,22.1039,346.0303,0.1881,3605.7058,1.9609999999999999
2086,002791,坚朗五金,4.33,4.33,38.3248,117.147,0.3643,2703.9386,8.4093
2087,300331,苏大维格,4.33,7.79,27.6709,62.4724,0.2763,801.7149,3.5466
2088,000673,当代东方,4.32,16.86,35.0299,97.2541,0.1228,576.7306,0.7286
2089,600784,鲁银投资,4.32,4.62,11.2519,65.0284,0.1144,1407.3353,2.4769
2090,002771,真视通,4.32,5.23,24.785,28.4711,0.1762,544.3211,3.3694
2091,002137,麦达数字,4.32,9.64,19.2509,77.2842,0.1334,801.5004,1.3837
2092,603041,美思德,4.32,13.59,26.0662,31.3781,0.3109,230.7753,2.2872
2093,600827,百联股份,4.32,1.95,21.441999999999997,700.4884,0.3926,35770.8021,20.049
2094,002530,金财互联,4.32,22.31,49.4004,175.8317,0.2239,788.0466,1.0036
2095,300168,万达信息,4.31,9.69,40.3064,151.9967,0.1382,1567.5611,1.4257
2096,603615,茶花股份,4.31,10.31,27.0998,57.5925,0.2399,558.3221,2.3263
2097,603819,神力股份,4.31,4.85,13.4789,32.9393,0.2726,678.1693,5.6129999999999995
2098,600998,九州通,4.31,1.21,8.1531,771.3660000000001,0.4108,63746.0171,33.9496
2099,300190,维尔利,4.31,12.05,31.6508,158.2246,0.1943,1313.0221,1.6128
2100,603819,神力股份,4.31,4.85,13.4789,32.9393,0.2726,678.1693,5.6129999999999995
